,id,media,artist_name,work_name,work_year,gallery_name,gallery_url,price,img_url,artist_website,artist_ins,nationality,education,location,color1,color2,color3,color4,color_group1,color_group2,color_group3,color_group4,class
999,prints785,prints,Adam Lister,Star Wars,2021,TOYOL TOYS,https://www.artsy.net/partner/toyol-toys,1580.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=588&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F5_27SYuLzl00ZLqhgET1jA%2Fnormalized.jpg,adam-lister-gallery.myshopify.com,,American,School of Visual Arts,New York,#698576,#C2D4C8,#565038,#F0F1F3,250.0,653.0,424.0,268.0,conceptual-art
1000,prints968,prints,Adam Lister,Homer and Marge (Complete set of 2),2021,TOYOL TOYS,https://www.artsy.net/partner/toyol-toys,1980.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=463&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fg8VPv0mK8D7iS1gvywtM9Q%2Fnormalized.jpg,adam-lister-gallery.myshopify.com,,American,School of Visual Arts,New York,#FFFFFF,#8E8D61,#738A6E,#89AF80,965.0,106.0,305.0,349.0,post-minimalism
1001,prints119,prints,Fin DAC,Layeoja Redux Series,2021,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,1000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=564&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fbo2r6V-eyTAengXDG1XEIg%2Fnormalized.jpg,findac.tumblr.com,https://www.instagram.com/findac/?hl=en,Aesthetics,,London,#DDDCD7,#043E63,#1D1B1C,#0195BD,801.0,43.0,633.0,262.0,contemporary-realism
1002,prints121,prints,Alex Katz,Reflection I,2010,MLTPL,https://www.artsy.net/partner/mltpl,4160.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXGgovYiy_b0StWmZbVr0lw%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#FFFFFF,#373131,#B1DBE7,#4BA1D0,965.0,870.0,185.0,578.0,minimalism
1003,prints134,prints,Alex Katz,Goldenrod (from Flowers Portfolio),2021,McClain Gallery,https://www.artsy.net/partner/mcclain-gallery,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=573&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlUeF6NWFVHbG9LYnU6MfvA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#000000,#EEC843,#E4D383,#FFFFFF,965.0,190.0,188.0,965.0,contemporary
1004,prints225,prints,Alex Katz,Vivien with Hat,2021,Meyerovich Gallery,https://www.artsy.net/partner/meyerovich-gallery,36000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=600&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWOw4kuCSLbIUOG4JxukyNA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#FBB96F,#6AB2E2,#EBD9B1,#E9E8E3,551.0,63.0,329.0,745.0,contemporary-realism
1005,prints227,prints,Alex Katz,The Flowers Portfolio (Complete set of 7 prints),2021,Timothy Art,https://www.artsy.net/partner/timothy-art,122000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=523&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAJZ61DQR4kuFZq8ylPfSnA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#F3F3F3,#FFD300,#F3C1CC,#A8D6E5,55.0,760.0,31.0,270.0,conceptual-art
1006,prints341,prints,Alex Katz,December (ADA),2020,Corridor Contemporary,https://www.artsy.net/partner/corridor-contemporary,14000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=660&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDtABz0KsMolxdgr4Rqd97g%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#C99B84,#FCDDA4,#534846,#DBD5C7,42.0,320.0,31.0,796.0,conceptual-art
1007,prints394,prints,Alex Katz,Straw Hat 2,2022,Arton Contemporary,https://www.artsy.net/partner/arton-contemporary,21000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=625&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVaYb01lKxzr11Pfjaw6ZLA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#DFBE91,#E9E7E8,#372114,#4F2B11,83.0,537.0,509.0,715.0,neo-pop-art
1008,prints422,prints,Alex Katz,December (Ada),2020,Zeit Contemporary Art,https://www.artsy.net/partner/zeit-contemporary-art,16000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=660&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FuWR5m2wwSYfedeTE8cHxwA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#C99B84,#FCDDA4,#544947,#DBD5C7,42.0,320.0,63.0,796.0,conceptual-art
1009,prints522,prints,Alex Katz,Wildflowers,2017,Meyerovich Gallery,https://www.artsy.net/partner/meyerovich-gallery,19000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=644&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FC7ufIjgZaGctfCYSv1XS5g%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#FFFFFF,#F6E25B,#DD503F,#BAC346,965.0,29.0,247.0,230.0,minimalism
1010,prints540,prints,Alex Katz,Grey Ribbon (from the Alex & Ada portfolio),1990,Nikola Rukaj Gallery,https://www.artsy.net/partner/nikola-rukaj-gallery,10000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=799&height=612&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2-5cmNBHE0_WiIADceDfwA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#494C51,#FDCA9F,#9FA4A7,#066E6D,115.0,315.0,746.0,356.0,contemporary-realism
1011,prints548,prints,Alex Katz,Good Afternoon 2 (Gray Rowboat),1975,M Fine Arts Galerie,https://www.artsy.net/partner/m-fine-arts-galerie,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=610&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmLLX81CoKbVQp8OmS6vNPw%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#E0E4E3,#B3AD89,#898A84,#C0C3BC,25.0,734.0,69.0,713.0,minimalism
1012,prints654,prints,Alex Katz,Straw Hat 1,2022,Corridor Contemporary,https://www.artsy.net/partner/corridor-contemporary,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2QsFeVWouz9z2XmVCEYAuA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#FEE5C7,#D6D1BB,#70491E,#FED3A6,635.0,726.0,750.0,127.0,contemporary
1013,prints656,prints,Alex Katz,Rose Bud,2019,Hamilton-Selway Fine Art,https://www.artsy.net/partner/hamilton-selway-fine-art,19000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYoac1umxq_kESzmCqvlbpA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#ADBBC4,#B20C0E,#F98E7A,#DB2126,170.0,522.0,400.0,417.0,contemporary
1014,prints661,prints,Alex Katz,Sweatshirt 2 (from the Alex & Ada portfolio),1990,Nikola Rukaj Gallery,https://www.artsy.net/partner/nikola-rukaj-gallery,9000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=639&height=799&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgTYgAyMSKJ6Iq6LOL7mdfA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#F6DEC6,#F9B48A,#8C8A8B,#CE2B22,191.0,223.0,711.0,750.0,post-minimalism
1015,prints674,prints,Alex Katz,Red House,2016,Zeit Contemporary Art,https://www.artsy.net/partner/zeit-contemporary-art,20000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=761&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlgQG_z66CA7NwKr25l2UgA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#4A7019,#DBB103,#B2D8E3,#2E3022,208.0,24.0,208.0,409.0,conceptual-art
1016,prints686,prints,Alex Katz,Harbor,2006,Weng Contemporary,https://www.artsy.net/partner/weng-contemporary,6800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fga4XJ1KjQXLrwhh6OldHoA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#E2DFDA,#C7CC96,#5B544A,#BEB7B1,216.0,144.0,472.0,214.0,conceptual-art
1017,prints698,prints,Alex Katz,Night: William Dunas Dance Suite,1979,RoGallery,https://www.artsy.net/partner/rogallery,28000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=640&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWfYuSSx_WKVT-qh4or10PQ%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#375A6D,#FEC76C,#AC6F1F,#C38EA0,268.0,621.0,671.0,789.0,contemporary-realism
1018,prints734,prints,Alex Katz,Rose Bud - Flowers - 알렉스카츠 - Alex Katz Show Gathering at Guggenheim New York 2022.,2018,Frank Fluegel Gallery,https://www.artsy.net/partner/frank-fluegel-gallery,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=596&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fp1hgCNDF2VqGZahOl9A8kQ%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#D22F28,#9EB4A7,#FE8E7A,#064C2A,535.0,780.0,379.0,176.0,contemporary
1019,prints749,prints,Alex Katz,Ada #9,2017,Galerie Raphael,https://www.artsy.net/partner/galerie-raphael,3068.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtGC-C25ahjG3DLuWW0wggw%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#F8F8F8,#040404,#D5D5D5,#2E2E2E,164.0,264.0,268.0,912.0,contemporary
1020,prints795,prints,Alex Katz,Yellow Tulips,2014,Nikola Rukaj Gallery,https://www.artsy.net/partner/nikola-rukaj-gallery,40000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=505&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQVH4LMYra6c6Y4LwMWxZCg%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#1E1F21,#D0C67E,#92A50E,#F0BA02,46.0,262.0,180.0,558.0,contemporary
1021,prints897,prints,Alex Katz,Dancer  3,2019,Hal Katzen Gallery,https://www.artsy.net/partner/hal-katzen-gallery,24000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=477&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQo5W8JyoTpQbFeGsPpPGPA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#0B0B0B,#E7C7A0,#E4B57F,#E1D9F0,35.0,418.0,361.0,152.0,contemporary
1022,prints913,prints,Alex Katz,The Green Cap,1985,M Fine Arts Galerie,https://www.artsy.net/partner/m-fine-arts-galerie,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=543&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqVNXZYNSonOOEBoPUQHluA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#02B2A8,#F5CD92,#EAA05F,#52AB59,534.0,100.0,665.0,199.0,contemporary-realism
1023,prints973,prints,Alex Katz,"Purple Tulips 1, From the flowers portfolio",2021,Van der Vorst- Art,https://www.artsy.net/partner/van-der-vorst-art,24440.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgAx7kh1qZ_VkLhG6Tw9biA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#E9BBC8,#6F54A5,#73953F,#455A31,43.0,350.0,119.0,776.0,neo-pop-art
1024,prints1006,prints,Alex Katz,Ada in Spain,2018,Corridor Contemporary,https://www.artsy.net/partner/corridor-contemporary,30000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=556&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FernMcYMVqbIgJklhigsX6g%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#3C2A1C,#82D30A,#F1B360,#F1E2C5,878.0,129.0,34.0,780.0,contemporary-realism
1025,prints1011,prints,Alex Katz,Yellow Flags 2,2018,Meyerovich Gallery,https://www.artsy.net/partner/meyerovich-gallery,16000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=297&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F34OYBe8Tr1LIpVHaMuWCVQ%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#1F1E23,#F1D720,#7FA04F,#D9BE3B,93.0,338.0,658.0,54.0,contemporary-realism
1026,prints1056,prints,Alex Katz,Late Summer Flowers,2013,Nikola Rukaj Gallery,https://www.artsy.net/partner/nikola-rukaj-gallery,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=584&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FS-_2cd7md0hFFidCkedDEA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#674440,#FFDBA7,#AA2449,#82AB2B,612.0,325.0,129.0,244.0,street-art
1027,prints1063,prints,Alex Katz,Vivien,1994,M Fine Arts Galerie,https://www.artsy.net/partner/m-fine-arts-galerie,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fr44rWdZxZsWe1I12B6erAw%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#FDE3C8,#684331,#F7F7F9,#FE967B,528.0,506.0,94.0,310.0,conceptual-art
1028,prints1116,prints,Alex Katz,Peonies,2021,Dallas Collectors Club,https://www.artsy.net/partner/dallas-collectors-club,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=579&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmduhLAu1LBAMxD4RqGxo6w%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#00B8C0,#CC0763,#496E04,#AE0548,43.0,738.0,206.0,618.0,light-and-space
1029,prints1252,prints,Alex Katz,Vivien in White Coat,2021,Maune Contemporary,https://www.artsy.net/partner/maune-contemporary,40000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=578&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FuwVWr8BperKRuxcA42q4-w%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#84A9D6,#FEF6EB,#292B2A,#D8D3D0,465.0,454.0,906.0,810.0,contemporary-realism
1030,prints1361,prints,Alex Katz,Straw Hat 2,2022,Adamar Fine Arts,https://www.artsy.net/partner/adamar-fine-arts,17500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKZx5Cn8pXSNaLWFMBIp-gA%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#FFD8AD,#C59879,#56361D,#7E5328,836.0,961.0,496.0,160.0,conceptual-art
1031,prints1489,prints,Alex Katz,Homage to Monet (Triptych),2019,Galerie Ernst Hilger,https://www.artsy.net/partner/galerie-ernst-hilger,14560.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=608&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4MQgzNXjZvITd2Z9REM4_A%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#000000,#F8DC16,#FFFFFF,#E1CC33,965.0,79.0,965.0,982.0,transavantgarde
1032,sculpture143,sculpture,Alex Katz,Black Dress; Yvonne,2018,Corridor Contemporary,https://www.artsy.net/partner/corridor-contemporary,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=237&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYnyFwlYnBY1KXlwTQU6Ncg%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,,,,,,,,,minimalism
1033,sculpture736,sculpture,Alex Katz,Ada 1 (Outline),2018,Geuer & Geuer Art,https://www.artsy.net/partner/geuer-and-geuer-art,29120.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=731&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FIYTqEVec5F_bQB-VkkF5BQ%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,,,,,,,,,contemporary-realism
1034,works-on-paper24,works-on-paper,Alex Katz,Large Head of Ada,1972,West Chelsea Contemporary,https://www.artsy.net/partner/west-chelsea-contemporary-1,12000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=306&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcuPwYKJ5tHqjIM9aRyLvYg%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#ECEBE6,#85857D,#CAC6BA,#666761,281.0,27.0,463.0,255.0,minimalism
1035,works-on-paper653,works-on-paper,Alex Katz,Rudy,1973,Hirth Fine Art,https://www.artsy.net/partner/hirth-fine-art,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=536&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpzLOIm1RnrKDOCci9RKLuw%2Fnormalized.jpg,www.alexkatz.com,,American,Pratt Institute's,New York,#DCDDD7,#B9BAB4,,,-1.0,-1.0,-1.0,-1.0,minimalism
1036,prints139,prints,Kenny Scharf,Yummy,2021,Rago Auctions: 20|21 Art,https://www.artsy.net/auction/rago-auctions-20-21-art-5,2000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fb1g9DraGR5MJ6yyCp0q9VQ%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,#F3F3F3,#D9CB50,#C1581F,#090708,55.0,23.0,299.0,23.0,street-art
1037,prints393,prints,Kenny Scharf,Big Flores X 3 Yellow,2021,Adamar Fine Arts,https://www.artsy.net/partner/adamar-fine-arts,12500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=640&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fhwmhc4vRiARzMa8tgL8lKA%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,#FFC501,#F2F1EF,#F7F1D1,#E5D7A6,438.0,31.0,749.0,852.0,contemporary
1038,prints630,prints,Kenny Scharf,Looky,2021,End to End Gallery,https://www.artsy.net/partner/end-to-end-gallery,5000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=793&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FN6d_FhBF5pxapqFaVX-7dA%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,#F7F7F7,#191820,#E5B3D9,#CBC7C8,204.0,724.0,102.0,933.0,minimalism
1039,prints1036,prints,Kenny Scharf,Furungle X 6,2021,Adamar Fine Arts,https://www.artsy.net/partner/adamar-fine-arts,8750.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F67ZGrVevbE0VU8oq0-DWuQ%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,#DCCBC4,#020202,#FF9F5B,#CC4A00,572.0,392.0,809.0,571.0,minimalism
1040,prints1215,prints,Kenny Scharf,Furungle X 6 Blue,2021,Adamar Fine Arts,https://www.artsy.net/partner/adamar-fine-arts,8750.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FvH_wYqF5Po-kjGcLrsbF-Q%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,#000000,#F1E7E5,#6884AC,#3F618F,965.0,440.0,738.0,77.0,minimalism
1041,sculpture11,sculpture,Kenny Scharf,Object to Enjoy (Purple),2007,Heritage: Urban Art,https://www.artsy.net/auction/heritage-urban-art-41,1250.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=481&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnsfYxRWIIjJfZ1RbEG-bCg%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,,,,,,,,,contemporary-realism
1042,sculpture76,sculpture,Kenny Scharf,FLORES BLACK,2020,Gallery Art,https://www.artsy.net/partner/gallery-art,19950.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=567&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGpVVDRuF9NsH3J9MyvY4Qw%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,,,,,,,,,
1043,sculpture528,sculpture,Kenny Scharf,Objects to Enjoy,2007,Heritage: Urban Art Featuring The Oakland Collection Signature,https://www.artsy.net/auction/heritage-urban-art-featuring-the-oakland-collection-signature,12500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=494&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FulGt51KZJ3TsE1wpI0-qsQ%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,,,,,,,,,contemporary-realism
1044,sculpture888,sculpture,Kenny Scharf,Flores,2020,Maune Contemporary,https://www.artsy.net/partner/maune-contemporary,18000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAZ28wu45rmxM8VrPgvxcAg%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,,,,,,,,,conceptual-art
1045,works-on-paper786,works-on-paper,Kenny Scharf,CAPTAIN FUN (ORIGINAL DRAWING),1983,Gallery Art,https://www.artsy.net/partner/gallery-art,32500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=668&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fmp3ntS2o5g_eklGDJWWp6Q%2Fnormalized.jpg,kennyscharf.com,https://www.instagram.com/kennyscharf/?hl=en,Groovenians,the School of Visual Arts,New York,#ECE8DD,#E9CCC6,#E2A6A8,#DE8692,415.0,795.0,33.0,12.0,minimalism
1046,prints149,prints,Robert Longo,Ivy Mike,2010,West Chelsea Contemporary,https://www.artsy.net/partner/west-chelsea-contemporary-1,21000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=615&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6JtS9FIT_hz0l66HmfGCiA%2Fnormalized.jpg,www.robertlongo.com,,American,the University of North Texas,New York,#090E11,#DEE3E9,#262B31,#9DA5B0,362.0,477.0,460.0,348.0,contemporary
1047,prints429,prints,Robert Longo,Rosette Nebula,2014,Weng Contemporary,https://www.artsy.net/partner/weng-contemporary,15900.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpmShEsMcA5bSoBTf_NRFIw%2Fnormalized.jpg,www.robertlongo.com,,American,the University of North Texas,New York,#E1E2E4,#605D58,#1C1C1C,#C1C1BF,369.0,311.0,313.0,506.0,post-minimalism
