,artist_links
1664,https://www.widewalls.ch/artists/regina-vater
1665,https://www.widewalls.ch/artists/ed-flood
1666,https://www.widewalls.ch/artists/thiago-barbalho
1667,https://www.widewalls.ch/artists/julius-heinemann
1668,https://www.widewalls.ch/artists/wesley-duke-lee
1669,https://www.widewalls.ch/artists/clemente-padin
1670,https://www.widewalls.ch/artists/rodrigo-andrade
1671,https://www.widewalls.ch/artists/joel-croxson
1672,https://www.widewalls.ch/artists/marcos-coelho-benjamim
1673,https://www.widewalls.ch/artists/adriano-costa
1674,https://www.widewalls.ch/artists/amelia-toledo
1675,https://www.widewalls.ch/artists/rubens-gerchman
1676,https://www.widewalls.ch/artists/phillip-king
1677,https://www.widewalls.ch/artists/norman-mooney
1678,https://www.widewalls.ch/artists/pearl-bates
1679,https://www.widewalls.ch/artists/ernst-fuchs
1680,https://www.widewalls.ch/artists/veronika-holcova
1681,https://www.widewalls.ch/artists/murray-favro
1682,https://www.widewalls.ch/artists/claus-carstensen
1683,https://www.widewalls.ch/artists/graham-coughtry
1684,https://www.widewalls.ch/artists/lorne-wagman
1685,https://www.widewalls.ch/artists/michael-alan
1686,https://www.widewalls.ch/artists/yoshikuni-iida
1687,https://www.widewalls.ch/artists/leonid-afremov
1688,https://www.widewalls.ch/artists/rita-barros
1689,https://www.widewalls.ch/artists/ottavio-missoni
1690,https://www.widewalls.ch/artists/david-h-becker
1691,https://www.widewalls.ch/artists/vladimir-filonov
1692,https://www.widewalls.ch/artists/duncan-hannah
1693,https://www.widewalls.ch/artists/alvin-hollingsworth
1694,https://www.widewalls.ch/artists/leo-bates
1695,https://www.widewalls.ch/artists/annette-lemieux
1696,https://www.widewalls.ch/artists/hugo-dietz
1697,https://www.widewalls.ch/artists/tighe-odonoghueross
1698,https://www.widewalls.ch/artists/diana-radeiko
1699,https://www.widewalls.ch/artists/paul-beliveau
1700,https://www.widewalls.ch/artists/steven-sorman
1701,https://www.widewalls.ch/artists/julia-marc
1702,https://www.widewalls.ch/artists/ernie-barnes
1703,https://www.widewalls.ch/artists/norio-azuma
1704,https://www.widewalls.ch/artists/yankel-ginzburg
1705,https://www.widewalls.ch/artists/steven-campbell
1706,https://www.widewalls.ch/artists/bill-wiman
1707,https://www.widewalls.ch/artists/bui-van-hoan
1708,https://www.widewalls.ch/artists/jane-freilicher
1709,https://www.widewalls.ch/artists/fritz-scholder
1710,https://www.widewalls.ch/artists/clayton-gorder
1711,https://www.widewalls.ch/artists/edvins-strautmanis
1712,https://www.widewalls.ch/artists/byron-browne
1713,https://www.widewalls.ch/artists/honey-w-kurlander
1714,https://www.widewalls.ch/artists/david-bumbeck
1715,https://www.widewalls.ch/artists/frank-roth
1716,https://www.widewalls.ch/artists/curtis-knapp
1717,https://www.widewalls.ch/artists/marcel-mouly
1718,https://www.widewalls.ch/artists/krishna-reddy
1719,https://www.widewalls.ch/artists/wendy-chazin
1720,https://www.widewalls.ch/artists/keiko-minami
1721,https://www.widewalls.ch/artists/hugo-demarco
1722,https://www.widewalls.ch/artists/al-loving
1723,https://www.widewalls.ch/artists/preston-abernathy
1724,https://www.widewalls.ch/artists/djordje-stanojevic
1725,https://www.widewalls.ch/artists/biserka-petrovic
1726,https://www.widewalls.ch/artists/jovanka-stanojevic
1727,https://www.widewalls.ch/artists/ivana-zivic
1728,https://www.widewalls.ch/artists/marija-zdravkovic
1729,https://www.widewalls.ch/artists/tadashi-toyama
1730,https://www.widewalls.ch/artists/martin-aagaard-hansen
1731,https://www.widewalls.ch/artists/fabio-tasso
1732,https://www.widewalls.ch/artists/tatiana-levchenko
1733,https://www.widewalls.ch/artists/ellina-zhanu
1734,https://www.widewalls.ch/artists/fumero
1735,https://www.widewalls.ch/artists/frances-mclaughlin-gill
1736,https://www.widewalls.ch/artists/janet-laurence
1737,https://www.widewalls.ch/artists/malik-roberts
1738,https://www.widewalls.ch/artists/zeehan-wazed
1739,https://www.widewalls.ch/artists/david-dawson
1740,https://www.widewalls.ch/artists/paul-garbett
1741,https://www.widewalls.ch/artists/ben-hecht
1742,https://www.widewalls.ch/artists/fernando-costa
1743,https://www.widewalls.ch/artists/pierre-francois-grimaldi
1744,https://www.widewalls.ch/artists/francisco-brennand
1745,https://www.widewalls.ch/artists/etienne-viard
1746,https://www.widewalls.ch/artists/kim-byungjoo
1747,https://www.widewalls.ch/artists/jan-astner
1748,https://www.widewalls.ch/artists/ivo-alvarone
1749,https://www.widewalls.ch/artists/robert-lardus
1750,https://www.widewalls.ch/artists/vidal-toreyo
1751,https://www.widewalls.ch/artists/bartos-saro
1752,https://www.widewalls.ch/artists/calman-shemi
1753,https://www.widewalls.ch/artists/robbin-murphy
1754,https://www.widewalls.ch/artists/dores-sacquegna
1755,https://www.widewalls.ch/artists/izvor-pende
1756,https://www.widewalls.ch/artists/nina-chanel-abney
1757,https://www.widewalls.ch/artists/derrick-velasquez
1758,https://www.widewalls.ch/artists/jen-stark
1759,https://www.widewalls.ch/artists/sara-modiano
1760,https://www.widewalls.ch/artists/paul-meleschnig
1761,https://www.widewalls.ch/artists/filipe-branquinho
1762,https://www.widewalls.ch/artists/anastasia-buoy
1763,https://www.widewalls.ch/artists/daria-onatskaya
1764,https://www.widewalls.ch/artists/jenya-pestova
1765,https://www.widewalls.ch/artists/irene-davydova
1766,https://www.widewalls.ch/artists/kira-ren
1767,https://www.widewalls.ch/artists/donna-summer
1768,https://www.widewalls.ch/artists/maria-jose-franco-maldonado
1769,https://www.widewalls.ch/artists/dan-lam
1770,https://www.widewalls.ch/artists/augusto-esquivel
1771,https://www.widewalls.ch/artists/gemmy-woud-binnendijk
1772,https://www.widewalls.ch/artists/tatyana-kondratenko
1773,https://www.widewalls.ch/artists/giovanni-trimani
1774,https://www.widewalls.ch/artists/caltanino
1775,https://www.widewalls.ch/artists/monica-rezman
1776,https://www.widewalls.ch/artists/pamela-council
1777,https://www.widewalls.ch/artists/khalid-alkaaby
1778,https://www.widewalls.ch/artists/mathilde-denize
1779,https://www.widewalls.ch/artists/thomas-sills
1780,https://www.widewalls.ch/artists/pekko-rayne
1781,https://www.widewalls.ch/artists/stanimir-genov
1782,https://www.widewalls.ch/artists/h-waterday
1783,https://www.widewalls.ch/artists/nadya-kosinskaya
1784,https://www.widewalls.ch/artists/nestor-engelke
1785,https://www.widewalls.ch/artists/ivan-tuzov
1786,https://www.widewalls.ch/artists/clifton-karhu
1787,https://www.widewalls.ch/artists/christina-yuna-ko
1788,https://www.widewalls.ch/artists/calli-roche
1789,https://www.widewalls.ch/artists/richard-kennedy
1790,https://www.widewalls.ch/artists/mark-sheinkman
1791,https://www.widewalls.ch/artists/joni-sternbach
1792,https://www.widewalls.ch/artists/hugo-alonso
1793,https://www.widewalls.ch/artists/dark
1794,https://www.widewalls.ch/artists/sank
1795,https://www.widewalls.ch/artists/san-sao
1796,https://www.widewalls.ch/artists/maxime-blachere
1797,https://www.widewalls.ch/artists/johnny-abrahams
1798,https://www.widewalls.ch/artists/jim-hunolt
1799,https://www.widewalls.ch/artists/o-gringo
1800,https://www.widewalls.ch/artists/nug
1801,https://www.widewalls.ch/artists/beth-dary
1802,https://www.widewalls.ch/artists/pegan-brooke
1803,https://www.widewalls.ch/artists/robert-kelly
1804,https://www.widewalls.ch/artists/harry-markusse
1805,https://www.widewalls.ch/artists/lis-costa
1806,https://www.widewalls.ch/artists/scott-peterman
1807,https://www.widewalls.ch/artists/karl-pilato
1808,https://www.widewalls.ch/artists/ricardo-mazal
1809,https://www.widewalls.ch/artists/jeremy-holmes
1810,https://www.widewalls.ch/artists/lucas-ferreira
1811,https://www.widewalls.ch/artists/jeff-kellar
1812,https://www.widewalls.ch/artists/james-denmark
1813,https://www.widewalls.ch/artists/anna-ghilardi
1814,https://www.widewalls.ch/artists/luigi-di-luca
1815,https://www.widewalls.ch/artists/celia-wilkinson
1816,https://www.widewalls.ch/artists/galen-cheney
1817,https://www.widewalls.ch/artists/chila-kumari-burman
1818,https://www.widewalls.ch/artists/tekla-aleksieva
1819,https://www.widewalls.ch/artists/darryl-westly
1820,https://www.widewalls.ch/artists/elizabeth-sekyiamah
1821,https://www.widewalls.ch/artists/otis-kwame-kye-quaicoe
1822,https://www.widewalls.ch/artists/chiara-no
1823,https://www.widewalls.ch/artists/joan-wheeler
1824,https://www.widewalls.ch/artists/tide
1825,https://www.widewalls.ch/artists/eric-valat
1826,https://www.widewalls.ch/artists/kathy-calderwood
1827,https://www.widewalls.ch/artists/tomoko-nagai
1828,https://www.widewalls.ch/artists/kris-ruhs
1829,https://www.widewalls.ch/artists/priscilla-vettese
1830,https://www.widewalls.ch/artists/yusuke-hanai
1831,https://www.widewalls.ch/artists/ali-eckert
1832,https://www.widewalls.ch/artists/matteo-mauro
1833,https://www.widewalls.ch/artists/madeline-donahue
1834,https://www.widewalls.ch/artists/fanch-ledan
1835,https://www.widewalls.ch/artists/geoffrey-holder
1836,https://www.widewalls.ch/artists/nikko-washington
1837,https://www.widewalls.ch/artists/carlos-mercado
1838,https://www.widewalls.ch/artists/michiel-gloeckner
1839,https://www.widewalls.ch/artists/joan-savo
1840,https://www.widewalls.ch/artists/natvar-bhavsar
1841,https://www.widewalls.ch/artists/lee-waisler
1842,https://www.widewalls.ch/artists/susie-hamilton
1843,https://www.widewalls.ch/artists/kidrobot
1844,https://www.widewalls.ch/artists/david-maes-gallegos
1845,https://www.widewalls.ch/artists/rachael-pease
1846,https://www.widewalls.ch/artists/monica-loya
1847,https://www.widewalls.ch/artists/jean-robert-alcindor
1848,https://www.widewalls.ch/artists/adam-phong
1849,https://www.widewalls.ch/artists/francois-bel
1850,https://www.widewalls.ch/artists/fiona-parkinson
1851,https://www.widewalls.ch/artists/futura
1852,https://www.widewalls.ch/artists/jean-michel-basquiat
1853,https://www.widewalls.ch/artists/fin-dac
1854,https://www.widewalls.ch/artists/cleon-peterson
1855,https://www.widewalls.ch/artists/andrew-schoultz
1856,https://www.widewalls.ch/artists/sebastien-preschoux
1857,https://www.widewalls.ch/artists/jaybo-monk
1858,https://www.widewalls.ch/artists/alex-senna
1859,https://www.widewalls.ch/artists/barbara-kruger
1860,https://www.widewalls.ch/artists/joseph-kosuth
1861,https://www.widewalls.ch/artists/mist
1862,https://www.widewalls.ch/artists/brian-dettmer
1863,https://www.widewalls.ch/artists/joseph-beuys
1864,https://www.widewalls.ch/artists/mike-kelley
1865,https://www.widewalls.ch/artists/zhang-xiaogang
1866,https://www.widewalls.ch/artists/sean-scully
1867,https://www.widewalls.ch/artists/maurizio-cattelan
1868,https://www.widewalls.ch/artists/odeith
1869,https://www.widewalls.ch/artists/alex-yanes
1870,https://www.widewalls.ch/artists/pierre-soulages
1871,https://www.widewalls.ch/artists/jean-paul-riopelle
1872,https://www.widewalls.ch/artists/erwin-olaf
1873,https://www.widewalls.ch/artists/joan-mitchell
1874,https://www.widewalls.ch/artists/michael-dweck
1875,https://www.widewalls.ch/artists/franz-kline
1876,https://www.widewalls.ch/artists/gary-hume
1877,https://www.widewalls.ch/artists/jonathan-meese
1878,https://www.widewalls.ch/artists/norman-parkinson
1879,https://www.widewalls.ch/artists/donald-baechler
1880,https://www.widewalls.ch/artists/gavin-turk
1881,https://www.widewalls.ch/artists/roe-ethridge
1882,https://www.widewalls.ch/artists/miaz-brothers
1883,https://www.widewalls.ch/artists/alec-soth
1884,https://www.widewalls.ch/artists/irving-penn
1885,https://www.widewalls.ch/artists/frank-auerbach
1886,https://www.widewalls.ch/artists/robert-ryman
1887,https://www.widewalls.ch/artists/claude-lalanne
1888,https://www.widewalls.ch/artists/sascha-braunig
1889,https://www.widewalls.ch/artists/chanoir
1890,https://www.widewalls.ch/artists/adam-pendleton
1891,https://www.widewalls.ch/artists/charles-hinman
1892,https://www.widewalls.ch/artists/devin-troy-strother
1893,https://www.widewalls.ch/artists/lee-friedlander
1894,https://www.widewalls.ch/artists/joel-shapiro
1895,https://www.widewalls.ch/artists/larry-poons
1896,https://www.widewalls.ch/artists/jonathan-borofsky
1897,https://www.widewalls.ch/artists/greg-bogin
1898,https://www.widewalls.ch/artists/marylyn-dintenfass
1899,https://www.widewalls.ch/artists/pat-steir
1900,https://www.widewalls.ch/artists/robyn-denny
1901,https://www.widewalls.ch/artists/paul-gauguin
1902,https://www.widewalls.ch/artists/henri-de-toulouse-lautrec
1903,https://www.widewalls.ch/artists/katherine-bernhardt
1904,https://www.widewalls.ch/artists/cesar
1905,https://www.widewalls.ch/artists/marisa-merz
1906,https://www.widewalls.ch/artists/richard-tuttle
1907,https://www.widewalls.ch/artists/dan-graham
1908,https://www.widewalls.ch/artists/antoni-clave
1909,https://www.widewalls.ch/artists/raoul-dufy
1910,https://www.widewalls.ch/artists/man-ray
1911,https://www.widewalls.ch/artists/tina-barney
1912,https://www.widewalls.ch/artists/pierre-auguste-renoir
1913,https://www.widewalls.ch/artists/kurar
1914,https://www.widewalls.ch/artists/grace-hartigan
1915,https://www.widewalls.ch/artists/lee-krasner
1916,https://www.widewalls.ch/artists/al-held
1917,https://www.widewalls.ch/artists/leon-golub
1918,https://www.widewalls.ch/artists/sam-gilliam
1919,https://www.widewalls.ch/artists/thomas-downing
1920,https://www.widewalls.ch/artists/pablo-atchugarry
1921,https://www.widewalls.ch/artists/lawrence-weiner
1922,https://www.widewalls.ch/artists/john-armleder
1923,https://www.widewalls.ch/artists/valerio-adami
1924,https://www.widewalls.ch/artists/pez
1925,https://www.widewalls.ch/artists/rene-magritte
1926,https://www.widewalls.ch/artists/cornelia-parker
1927,https://www.widewalls.ch/artists/jane-hammond
1928,https://www.widewalls.ch/artists/ellen-gallagher
1929,https://www.widewalls.ch/artists/john-cage
1930,https://www.widewalls.ch/artists/ron-davis
1931,https://www.widewalls.ch/artists/charles-burchfield
1932,https://www.widewalls.ch/artists/sergio-camargo
1933,https://www.widewalls.ch/artists/murray-fredericks
1934,https://www.widewalls.ch/artists/dan-witz
1935,https://www.widewalls.ch/artists/lauren-baker
1936,https://www.widewalls.ch/artists/tang-haywen
1937,https://www.widewalls.ch/artists/emilio-vedova
1938,https://www.widewalls.ch/artists/wang-yan-cheng
1939,https://www.widewalls.ch/artists/matthias-schaller
1940,https://www.widewalls.ch/artists/jace
1941,https://www.widewalls.ch/artists/antonio-segui
1942,https://www.widewalls.ch/artists/magnus-gjoen
1943,https://www.widewalls.ch/artists/shae-detar
1944,https://www.widewalls.ch/artists/tim-doyle
1945,https://www.widewalls.ch/artists/yinka-shonibare
1946,https://www.widewalls.ch/artists/friedrich-heinrich-fuger
1947,https://www.widewalls.ch/artists/nebay
1948,https://www.widewalls.ch/artists/jan-voss
1949,https://www.widewalls.ch/artists/rosie-emerson
1950,https://www.widewalls.ch/artists/jeanette-pasin-sloan
1951,https://www.widewalls.ch/artists/david-bromley
1952,https://www.widewalls.ch/artists/jorge-macchi
1953,https://www.widewalls.ch/artists/terry-allen
1954,https://www.widewalls.ch/artists/aya-takano
1955,https://www.widewalls.ch/artists/herbert-brandl
1956,https://www.widewalls.ch/artists/elian
1957,https://www.widewalls.ch/artists/deborah-sengl
1958,https://www.widewalls.ch/artists/louis-masai
1959,https://www.widewalls.ch/artists/eric-joyner
1960,https://www.widewalls.ch/artists/bk-foxx
1961,https://www.widewalls.ch/artists/max-weber
1962,https://www.widewalls.ch/artists/leon-ferrari
1963,https://www.widewalls.ch/artists/audrey-flack
1964,https://www.widewalls.ch/artists/liliana-porter
1965,https://www.widewalls.ch/artists/bradley-theodore
1966,https://www.widewalls.ch/artists/ellen-carey
1967,https://www.widewalls.ch/artists/emanuele-ravagnani
1968,https://www.widewalls.ch/artists/kensuke-koike
1969,https://www.widewalls.ch/artists/robert-silvers
1970,https://www.widewalls.ch/artists/denial
1971,https://www.widewalls.ch/artists/seaty
1972,https://www.widewalls.ch/artists/lu-hong
1973,https://www.widewalls.ch/artists/nanami-cowdroy
1974,https://www.widewalls.ch/artists/yang-she-wei
1975,https://www.widewalls.ch/artists/p-gnana
1976,https://www.widewalls.ch/artists/tian-xu-tong
1977,https://www.widewalls.ch/artists/speak-cryptic
1978,https://www.widewalls.ch/artists/francisco-morales
1979,https://www.widewalls.ch/artists/caragh-thuring
1980,https://www.widewalls.ch/artists/mariah-robertson
1981,https://www.widewalls.ch/artists/joan-nelson
1982,https://www.widewalls.ch/artists/james-pinkney-havard
1983,https://www.widewalls.ch/artists/sakti-burman
1984,https://www.widewalls.ch/artists/fabio-mauri
1985,https://www.widewalls.ch/artists/juno-calypso
1986,https://www.widewalls.ch/artists/nicholas-kriefall
1987,https://www.widewalls.ch/artists/jerry-schatzberg
1988,https://www.widewalls.ch/artists/emerson-woelffer
1989,https://www.widewalls.ch/artists/genieve-figgis
1990,https://www.widewalls.ch/artists/lygia-pape
1991,https://www.widewalls.ch/artists/roger-muhl
1992,https://www.widewalls.ch/artists/yuichi-hirako
1993,https://www.widewalls.ch/artists/rebecca-mason
1994,https://www.widewalls.ch/artists/isabel-bishop
1995,https://www.widewalls.ch/artists/luigi-kasimir
1996,https://www.widewalls.ch/artists/roamcouch
1997,https://www.widewalls.ch/artists/yigal-ozeri
1998,https://www.widewalls.ch/artists/john-clem-clarke
1999,https://www.widewalls.ch/artists/john-levee
2000,https://www.widewalls.ch/artists/caspian
2001,https://www.widewalls.ch/artists/dganit-blechner
2002,https://www.widewalls.ch/artists/edgar-negret
2003,https://www.widewalls.ch/artists/jose-davila
2004,https://www.widewalls.ch/artists/roberto-burle-marx
2005,https://www.widewalls.ch/artists/antonio-dias
2006,https://www.widewalls.ch/artists/arnaldo-roche-rabell
2007,https://www.widewalls.ch/artists/carlos-irizarry
2008,https://www.widewalls.ch/artists/pierre-jeanneret
2009,https://www.widewalls.ch/artists/jarbas-lopes
2010,https://www.widewalls.ch/artists/burt-glinn
2011,https://www.widewalls.ch/artists/wolfgang-stiller
2012,https://www.widewalls.ch/artists/frank-bowling
2013,https://www.widewalls.ch/artists/scooter-laforge
2014,https://www.widewalls.ch/artists/hossein-edalatkhah
2015,https://www.widewalls.ch/artists/mareo-mario-rodriguez
2016,https://www.widewalls.ch/artists/gordon-house
2017,https://www.widewalls.ch/artists/bernard-cathelin
2018,https://www.widewalls.ch/artists/jane-puylagarde
2019,https://www.widewalls.ch/artists/ahmet-gunestekin
2020,https://www.widewalls.ch/artists/rivane-neuenschwander
2021,https://www.widewalls.ch/artists/miguel-rio-branco
2022,https://www.widewalls.ch/artists/martin-barooshian
2023,https://www.widewalls.ch/artists/andrew-davis
2024,https://www.widewalls.ch/artists/vladimir-kraynyk
2025,https://www.widewalls.ch/artists/alvaro-barrios
2026,https://www.widewalls.ch/artists/alec-monopoly
2027,https://www.widewalls.ch/artists/david-choe
2028,https://www.widewalls.ch/artists/blek-le-rat
2029,https://www.widewalls.ch/artists/c215
2030,https://www.widewalls.ch/artists/dabs-myla
2031,https://www.widewalls.ch/artists/faith-47
2032,https://www.widewalls.ch/artists/conor-harrington
2033,https://www.widewalls.ch/artists/terry-rodgers
2034,https://www.widewalls.ch/artists/cope-2
2035,https://www.widewalls.ch/artists/beejoir
2036,https://www.widewalls.ch/artists/aj-fosik
2037,https://www.widewalls.ch/artists/alexone-dizac
2038,https://www.widewalls.ch/artists/brett-amory
2039,https://www.widewalls.ch/artists/bezt
2040,https://www.widewalls.ch/artists/parker-ito
2041,https://www.widewalls.ch/artists/oscar-murillo
2042,https://www.widewalls.ch/artists/wes-lang
2043,https://www.widewalls.ch/artists/know-hope
2044,https://www.widewalls.ch/artists/levalet
2045,https://www.widewalls.ch/artists/madc
2046,https://www.widewalls.ch/artists/martin-wong
2047,https://www.widewalls.ch/artists/sr-x
2048,https://www.widewalls.ch/artists/jean-baptiste-bernadet
2049,https://www.widewalls.ch/artists/gregory-siff
2050,https://www.widewalls.ch/artists/alo
2051,https://www.widewalls.ch/artists/liu-bolin
2052,https://www.widewalls.ch/artists/van-ray
2053,https://www.widewalls.ch/artists/katrin-fridriks
2054,https://www.widewalls.ch/artists/pejac
2055,https://www.widewalls.ch/artists/tom-sachs
2056,https://www.widewalls.ch/artists/david-ostrowski
2057,https://www.widewalls.ch/artists/my-dog-sighs
2058,https://www.widewalls.ch/artists/cindy-sherman
2059,https://www.widewalls.ch/artists/david-lachapelle
2060,https://www.widewalls.ch/artists/helmut-newton
2061,https://www.widewalls.ch/artists/mark-ryden
2062,https://www.widewalls.ch/artists/joram-roukes
2063,https://www.widewalls.ch/artists/pakpoom-silaphan
2064,https://www.widewalls.ch/artists/andreas-gursky
2065,https://www.widewalls.ch/artists/lucio-fontana
2066,https://www.widewalls.ch/artists/remi-rough
2067,https://www.widewalls.ch/artists/martin-parr
2068,https://www.widewalls.ch/artists/bambi
2069,https://www.widewalls.ch/artists/escif
2070,https://www.widewalls.ch/artists/peter-phillips
2071,https://www.widewalls.ch/artists/richard-avedon
2072,https://www.widewalls.ch/artists/diane-arbus
2073,https://www.widewalls.ch/artists/georg-baselitz
2074,https://www.widewalls.ch/artists/antony-gormley
2075,https://www.widewalls.ch/artists/thomas-schutte
2076,https://www.widewalls.ch/artists/minjun-yue
2077,https://www.widewalls.ch/artists/tony-cragg
2078,https://www.widewalls.ch/artists/marc-quinn
2079,https://www.widewalls.ch/artists/hurvin-anderson
2080,https://www.widewalls.ch/artists/tauba-auerbach
2081,https://www.widewalls.ch/artists/cai-guo-qiang
2082,https://www.widewalls.ch/artists/raymond-pettibon
2083,https://www.widewalls.ch/artists/robert-longo
2084,https://www.widewalls.ch/artists/glenn-ligon
2085,https://www.widewalls.ch/artists/joe-bradley
2086,https://www.widewalls.ch/artists/adam-mcewen
2087,https://www.widewalls.ch/artists/pose
2088,https://www.widewalls.ch/artists/gary-baseman
2089,https://www.widewalls.ch/artists/eddie-martinez
2090,https://www.widewalls.ch/artists/kazuo-shiraga
2091,https://www.widewalls.ch/artists/nanda-vigo
2092,https://www.widewalls.ch/artists/ozmo
2093,https://www.widewalls.ch/artists/ernesto-neto
2094,https://www.widewalls.ch/artists/itzchak-tarkay
2095,https://www.widewalls.ch/artists/vija-celmins
2096,https://www.widewalls.ch/artists/andres-serrano
2097,https://www.widewalls.ch/artists/alex-prager
2098,https://www.widewalls.ch/artists/adrian-ghenie
2099,https://www.widewalls.ch/artists/per-kirkeby
2100,https://www.widewalls.ch/artists/a-r-penck
2101,https://www.widewalls.ch/artists/laurie-simmons
2102,https://www.widewalls.ch/artists/felix-gonzalez-torres
2103,https://www.widewalls.ch/artists/james-rizzi
2104,https://www.widewalls.ch/artists/franz-west
2105,https://www.widewalls.ch/artists/elaine-sturtevant
2106,https://www.widewalls.ch/artists/marcel-dzama
2107,https://www.widewalls.ch/artists/rineke-dijkstra
2108,https://www.widewalls.ch/artists/michael-manning
2109,https://www.widewalls.ch/artists/andy-goldsworthy
2110,https://www.widewalls.ch/artists/nawer
2111,https://www.widewalls.ch/artists/pipilotti-rist
2112,https://www.widewalls.ch/artists/mr
2113,https://www.widewalls.ch/artists/josh-smith
2114,https://www.widewalls.ch/artists/billy-childish
2115,https://www.widewalls.ch/artists/david-reed
2116,https://www.widewalls.ch/artists/richard-pettibone
2117,https://www.widewalls.ch/artists/riusuke-fukahori
2118,https://www.widewalls.ch/artists/the-london-police
2119,https://www.widewalls.ch/artists/ekta
2120,https://www.widewalls.ch/artists/carlos-estevez
2121,https://www.widewalls.ch/artists/roberto-fabelo
2122,https://www.widewalls.ch/artists/tomas-sanchez
2123,https://www.widewalls.ch/artists/monsieur-chat
2124,https://www.widewalls.ch/artists/carlos-garaicoa
2125,https://www.widewalls.ch/artists/michael-sailstorfer
2126,https://www.widewalls.ch/artists/jonathan-monk
2127,https://www.widewalls.ch/artists/yang-maoyuan
2128,https://www.widewalls.ch/artists/mantis
2129,https://www.widewalls.ch/artists/gregory-crewdson
2130,https://www.widewalls.ch/artists/leonora-carrington
2131,https://www.widewalls.ch/artists/daido-moriyama
2132,https://www.widewalls.ch/artists/mona-kuhn
2133,https://www.widewalls.ch/artists/maxim-mamsikov
2134,https://www.widewalls.ch/artists/hong-hao
2135,https://www.widewalls.ch/artists/kohei-nawa
2136,https://www.widewalls.ch/artists/carl-andre
2137,https://www.widewalls.ch/artists/dan-flavin
2138,https://www.widewalls.ch/artists/dario-escobar
2139,https://www.widewalls.ch/artists/lori-nix
2140,https://www.widewalls.ch/artists/adam-fuss
2141,https://www.widewalls.ch/artists/jan-kalab
2142,https://www.widewalls.ch/artists/jim-hodges
2143,https://www.widewalls.ch/artists/matt-bilfield
2144,https://www.widewalls.ch/artists/dimitris-taxis
2145,https://www.widewalls.ch/artists/anton-corbijn
2146,https://www.widewalls.ch/artists/abelardo-morell
2147,https://www.widewalls.ch/artists/quintessenz
2148,https://www.widewalls.ch/artists/greg-simkins
2149,https://www.widewalls.ch/artists/mambo
2150,https://www.widewalls.ch/artists/etel-adnan
2151,https://www.widewalls.ch/artists/nicola-lopez
2152,https://www.widewalls.ch/artists/massimo-agostinelli
2153,https://www.widewalls.ch/artists/andrea-medjesi-jones
2154,https://www.widewalls.ch/artists/ansel-adams
2155,https://www.widewalls.ch/artists/hans-burkhardt
2156,https://www.widewalls.ch/artists/cleve-gray
2157,https://www.widewalls.ch/artists/jack-tworkov
2158,https://www.widewalls.ch/artists/david-simpson
2159,https://www.widewalls.ch/artists/louise-lawler
2160,https://www.widewalls.ch/artists/douglas-gordon
2161,https://www.widewalls.ch/artists/dustin-yellin
2162,https://www.widewalls.ch/artists/arnaldo-pomodoro
2163,https://www.widewalls.ch/artists/stephen-g-rhodes
2164,https://www.widewalls.ch/artists/susan-rothenberg
2165,https://www.widewalls.ch/artists/zoe-leonard
2166,https://www.widewalls.ch/artists/ernst-haas
2167,https://www.widewalls.ch/artists/jules-olitski
2168,https://www.widewalls.ch/artists/james-brooks
2169,https://www.widewalls.ch/artists/david-salle
2170,https://www.widewalls.ch/artists/karin-davie
2171,https://www.widewalls.ch/artists/william-t-wiley
2172,https://www.widewalls.ch/artists/michael-goldberg
2173,https://www.widewalls.ch/artists/ormond-gigli
2174,https://www.widewalls.ch/artists/takis
2175,https://www.widewalls.ch/artists/peter-coffin
2176,https://www.widewalls.ch/artists/tsuguharu-foujita
2177,https://www.widewalls.ch/artists/edouard-pignon
2178,https://www.widewalls.ch/artists/alberto-giacometti
2179,https://www.widewalls.ch/artists/idris-khan
2180,https://www.widewalls.ch/artists/almir-silva-mavignier
2181,https://www.widewalls.ch/artists/ben-nicholson
2182,https://www.widewalls.ch/artists/maria-helena-vieira-da-silva
2183,https://www.widewalls.ch/artists/paul-morrison
2184,https://www.widewalls.ch/artists/giorgio-morandi
2185,https://www.widewalls.ch/artists/pierre-bonnard
2186,https://www.widewalls.ch/artists/various-gould
2187,https://www.widewalls.ch/artists/adel-abdessemed
2188,https://www.widewalls.ch/artists/anton-henning
2189,https://www.widewalls.ch/artists/getulio-alviani
2190,https://www.widewalls.ch/artists/ignacio-uriarte
2191,https://www.widewalls.ch/artists/peter-fischli-david-weiss
2192,https://www.widewalls.ch/artists/jeppe-hein
2193,https://www.widewalls.ch/artists/rachel-whiteread
2194,https://www.widewalls.ch/artists/richard-wentworth
2195,https://www.widewalls.ch/artists/nicole-eisenman
2196,https://www.widewalls.ch/artists/gavin-bond
2197,https://www.widewalls.ch/artists/mary-heilmann
2198,https://www.widewalls.ch/artists/artie-vierkant
2199,https://www.widewalls.ch/artists/jacob-kassay
2200,https://www.widewalls.ch/artists/shinique-smith
2201,https://www.widewalls.ch/artists/jean-arp
2202,https://www.widewalls.ch/artists/oyvind-fahlstrom
2203,https://www.widewalls.ch/artists/john-hoyland
2204,https://www.widewalls.ch/artists/sergio-garcia
2205,https://www.widewalls.ch/artists/peter-combe
2206,https://www.widewalls.ch/artists/frantisek-drtikol
2207,https://www.widewalls.ch/artists/edward-steichen
